surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
89,14,1,إِنَّ,72.72,72.8,
89,14,2,رَبَّكَ,74.0,74.64,
89,14,3,لَبِٱلۡمِرۡصَادِ,74.88,76.72,
89,15,1,فَأَمَّا,78.8,79.36,
89,15,2,ٱلۡإِنسَـٰنُ,80.64,81.92,
89,15,3,إِذَا,82.24,82.64,
89,15,4,مَا,82.8,82.88,
89,15,5,ٱبۡتَلَىٰهُ,83.04,84.0,
89,15,6,رَبُّهُۥ,84.24,84.96,
89,15,7,فَأَكۡرَمَهُۥ,85.28,86.48,
89,15,8,وَنَعَّمَهُۥ,86.8,88.0,
89,15,9,فَیَقُولُ,88.4,88.96,
89,15,10,رَبِّیۤ,89.52,90.16,
89,15,11,أَكۡرَمَنِ,90.4,91.12,
89,16,1,وَأَمَّاۤ,92.88,93.44,
89,16,2,إِذَا,96.4,96.8,
89,16,3,مَا,97.04,97.12,
89,16,4,ٱبۡتَلَىٰهُ,97.28,98.24,
89,16,5,فَقَدَرَ,98.4,99.2,
89,16,6,عَلَیۡهِ,99.44,100.0,
89,16,7,رِزۡقَهُۥ,100.16,100.96,
89,16,8,فَیَقُولُ,101.36,101.92,
89,16,9,رَبِّیۤ,102.48,103.12,
89,16,10,أَهَـٰنَنِ,103.36,104.4,
89,17,1,كَلَّاۖ,105.76,106.4,
89,17,2,بَل,108.08,108.16,
89,17,3,لَّا,108.48,108.56,
89,17,4,تُكۡرِمُونَ,108.88,110.0,
89,17,5,ٱلۡیَتِیمَ,110.4,111.44,
89,18,1,وَلَا,113.84,113.92,
89,18,2,تَحَـٰۤضُّونَ,114.4,115.6,
89,18,3,عَلَىٰ,115.84,115.92,
89,18,4,طَعَامِ,116.48,117.2,
89,18,5,ٱلۡمِسۡكِینِ,117.52,118.48,
89,19,1,وَتَأۡكُلُونَ,121.2,122.56,
89,19,2,ٱلتُّرَاثَ,122.88,123.68,
89,19,3,أَكۡلࣰا,123.92,124.64,
89,19,4,لَّمࣰّا,124.8,126.56,
89,20,1,وَتُحِبُّونَ,128.08,129.36,
89,20,2,ٱلۡمَالَ,129.68,130.16,
89,20,3,حُبࣰّا,130.48,131.2,
89,20,4,جَمࣰّا,132.4,134.0,
89,21,1,كَلَّاۤۖ,135.76,136.32,
89,21,2,إِذَا,138.4,138.72,
89,21,3,دُكَّتِ,138.96,139.76,
89,21,4,ٱلۡأَرۡضُ,140.0,140.4,
89,21,5,دَكࣰّا,140.64,141.36,
89,21,6,دَكࣰّا,142.4,143.28,
89,22,1,وَجَاۤءَ,144.88,147.44,
89,22,2,رَبُّكَ,147.76,148.48,
89,22,3,وَٱلۡمَلَكُ,148.72,149.6,
89,22,4,صَفࣰّا,149.84,150.56,
89,22,5,صَفࣰّا,151.76,152.64,
89,23,1,وَجِا۟یۤءَ,154.88,157.52,
89,23,2,یَوۡمَئِذِۭ,157.52,158.64,
89,23,3,بِجَهَنَّمَۚ,159.76,161.76,
89,23,4,یَوۡمَئِذࣲ,161.84,164.32,
89,23,5,یَتَذَكَّرُ,164.4,166.08,
89,23,6,ٱلۡإِنسَـٰنُ,166.88,168.32,
89,23,7,وَأَنَّىٰ,168.8,170.08,
89,23,8,لَهُ,170.4,170.48,
89,23,9,ٱلذِّكۡرَىٰ,170.96,171.76,
89,24,1,یَقُولُ,173.36,174.0,
89,24,2,یَـٰلَیۡتَنِی,174.0,175.52,
89,24,3,قَدَّمۡتُ,175.76,176.64,
89,24,4,لِحَیَاتِی,176.96,178.08,
89,25,1,فَیَوۡمَئِذࣲ,179.6,180.96,
89,25,2,لَّا,181.12,181.2,
89,25,3,یُعَذِّبُ,181.36,182.56,
89,25,4,عَذَابَهُۥۤ,182.72,183.68,
89,25,5,أَحَدࣱ,185.68,186.16,
89,26,1,وَلَا,187.76,187.84,
89,26,2,یُوثِقُ,188.08,189.12,
89,26,3,وَثَاقَهُۥۤ,189.36,190.4,
89,26,4,أَحَدࣱ,192.32,192.8,
89,27,1,یَـٰۤأَیَّتُهَا,192.96,197.44,
89,27,2,ٱلنَّفۡسُ,198.24,198.8,
89,27,3,ٱلۡمُطۡمَئِنَّةُ,199.44,201.68,
89,28,1,ٱرۡجِعِیۤ,203.04,204.0,
89,28,2,إِلَىٰ,205.84,206.24,
89,28,3,رَبِّكِ,206.4,207.2,
89,28,4,رَاضِیَةࣰ,207.44,208.56,
89,28,5,مَّرۡضِیَّةࣰ,209.52,210.72,
89,29,1,فَٱدۡخُلِی,211.6,212.56,
89,29,2,فِی,212.72,213.04,
89,29,3,عِبَـٰدِی,213.12,214.08,
89,30,1,وَٱدۡخُلِی,215.2,216.16,
89,30,2,جَنَّتِی,216.4,218.32,
