surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
89,15,7,فَأَكۡرَمَهُۥ,52.64,53.76,
89,15,8,وَنَعَّمَهُۥ,53.92,54.96,
89,15,9,فَیَقُولُ,55.2,56.08,
89,15,10,رَبِّیۤ,56.24,56.8,
89,15,11,أَكۡرَمَنِ,56.96,57.68,
89,16,1,وَأَمَّاۤ,58.48,58.96,
89,16,2,إِذَا,59.52,59.84,
89,16,3,مَا,60.0,60.08,
89,16,4,ٱبۡتَلَىٰهُ,60.24,61.12,
89,16,5,فَقَدَرَ,61.28,62.0,
89,16,6,عَلَیۡهِ,62.16,62.64,
89,16,7,رِزۡقَهُۥ,62.72,63.52,
89,16,8,فَیَقُولُ,63.76,64.56,
89,16,9,رَبِّیۤ,64.8,65.36,
89,16,10,أَهَـٰنَنِ,65.52,66.48,
89,17,1,كَلَّاۖ,66.96,67.44,
89,17,2,بَل,67.68,67.76,
89,17,3,لَّا,68.08,68.16,
89,17,4,تُكۡرِمُونَ,68.4,69.44,
89,17,5,ٱلۡیَتِیمَ,69.76,70.56,
89,18,1,وَلَا,71.68,71.76,
89,18,2,تَحَـٰۤضُّونَ,72.16,75.6,
89,18,3,عَلَىٰ,75.92,76.0,
89,18,4,طَعَامِ,76.48,77.12,
89,18,5,ٱلۡمِسۡكِینِ,77.44,78.32,
89,19,1,وَتَأۡكُلُونَ,79.2,80.24,
89,19,2,ٱلتُّرَاثَ,80.48,81.2,
89,19,3,أَكۡلࣰا,81.36,82.0,
89,19,4,لَّمࣰّا,82.08,82.8,
89,20,1,وَتُحِبُّونَ,83.12,84.24,
89,20,2,ٱلۡمَالَ,84.64,85.12,
89,20,3,حُبࣰّا,85.28,85.92,
89,20,4,جَمࣰّا,86.32,87.2,
89,21,1,كَلَّاۤۖ,88.0,88.4,
89,21,2,إِذَا,88.72,89.04,
89,21,3,دُكَّتِ,89.2,89.92,
89,21,4,ٱلۡأَرۡضُ,90.16,90.64,
89,21,5,دَكࣰّا,90.8,91.44,
89,21,6,دَكࣰّا,91.84,92.56,
89,22,1,وَجَاۤءَ,93.36,94.8,
89,22,2,رَبُّكَ,95.12,95.68,
89,22,3,وَٱلۡمَلَكُ,95.92,96.72,
89,22,4,صَفࣰّا,96.96,97.6,
89,22,5,صَفࣰّا,98.16,98.88,
89,23,1,وَجِا۟یۤءَ,99.84,101.44,
89,23,2,یَوۡمَئِذِۭ,101.52,102.72,
89,23,3,بِجَهَنَّمَۚ,103.36,104.8,
89,23,4,یَوۡمَئِذࣲ,104.8,106.08,
89,23,5,یَتَذَكَّرُ,106.08,107.44,
89,23,6,ٱلۡإِنسَـٰنُ,108.16,109.6,
89,23,7,وَأَنَّىٰ,111.04,111.92,
89,23,8,لَهُ,112.16,112.24,
89,23,9,ٱلذِّكۡرَىٰ,112.56,113.36,
89,24,1,یَقُولُ,114.4,115.04,
89,24,2,یَـٰلَیۡتَنِی,115.28,116.72,
89,24,3,قَدَّمۡتُ,116.96,117.68,
89,24,4,لِحَیَاتِی,118.08,119.2,
89,25,1,فَیَوۡمَئِذࣲ,120.16,121.36,
89,25,2,لَّا,121.44,121.52,
89,25,3,یُعَذِّبُ,121.6,122.64,
89,25,4,عَذَابَهُۥۤ,122.8,123.52,
89,25,5,أَحَدࣱ,123.76,124.08,
89,26,1,وَلَا,124.72,124.8,
89,26,2,یُوثِقُ,124.96,125.92,
89,26,3,وَثَاقَهُۥۤ,126.08,126.96,
89,26,4,أَحَدࣱ,127.28,127.76,
89,27,1,یَـٰۤأَیَّتُهَا,127.84,129.92,
89,27,2,ٱلنَّفۡسُ,130.24,130.72,
89,27,3,ٱلۡمُطۡمَئِنَّةُ,131.12,132.56,
89,28,1,ٱرۡجِعِیۤ,133.12,133.92,
89,28,2,إِلَىٰ,134.08,134.4,
89,28,3,رَبِّكِ,134.56,135.28,
89,28,4,رَاضِیَةࣰ,135.44,136.48,
89,28,5,مَّرۡضِیَّةࣰ,137.04,138.32,
89,29,1,فَٱدۡخُلِی,138.56,139.52,
89,29,2,فِی,139.76,139.92,
89,29,3,عِبَـٰدِی,140.24,141.12,
89,30,1,وَٱدۡخُلِی,141.52,142.48,
89,30,2,جَنَّتِی,142.72,144.08,
